tmin,tmean,tmax
-6.483127622261138256e+00,-5.784663697334590182e+00,-1.935300901461889822e+00
3.668786582501881277e+00,4.029675125013111092e+00,5.620863619710251058e+00
-2.324929643010056779e+00,1.195095190862324408e+00,1.955128850199462587e+00
-6.906043742809341524e+00,-3.748192118612822199e+00,-3.538489568953099518e+00
-1.099489927841171877e+01,-6.294409017430421471e+00,-1.986150984930047159e+00
-1.370826097509123542e-01,1.146882091516158386e+00,1.506303497899482924e+00
-9.761089303464835609e+00,-7.427719652722419852e+00,-3.872454270805306464e+00
-9.991431194713875641e+00,-6.867023293668497175e+00,-4.626888386234832673e+00
-5.359207343363715736e+00,-3.546445815046779249e+00,-2.566366858163216413e+00
-3.964351368149516830e+00,-3.958880378766741703e+00,2.431492838746462937e-02
-1.739286693635048398e+00,-6.636125881762979795e-01,3.262280834502154558e+00
1.414713422657164266e+00,2.924384386273453540e+00,7.810617571226496025e+00
-3.254409667223744584e+00,-1.269647646479282077e+00,3.006155328289842554e+00
4.877186551036905016e-02,1.552314512172519478e+00,4.807003596581294502e+00
-6.444520664721878234e+00,-3.086110174962571673e+00,-1.949337244165825211e-01
-6.132101598892052419e-01,1.296753018090892162e+00,5.233185232725631408e+00
2.525080467659827299e+00,2.605527004263166635e+00,3.161480057362828333e+00
-2.013978459431741364e+00,1.931615434047464941e+00,4.014427499490357931e+00
-2.983717160588200912e+00,-1.053361953360229197e+00,1.085792521238240216e+00
-1.582198043934191833e+00,-7.512715966108565735e-02,3.355824436432517377e+00
-8.589117573890700186e+00,-6.989651564196705635e+00,-6.240794801513141365e+00
-2.064088729415263224e+00,-8.794998846391319791e-01,4.070320727688668150e+00
1.247244246489132458e+00,5.303980556084591846e+00,6.220672630150637872e+00
-3.587371007991237093e+00,2.699119545015229438e-01,2.908498640164109972e+00
1.003102940932779852e+00,2.383548099887632166e+00,4.193110174658111866e+00
-3.676618980672366366e+00,-5.247423918613192129e-01,3.662040348357417763e+00
3.793260975572029459e+00,4.169541129300024629e+00,4.605684441451587396e+00
-4.982930897554771477e+00,-1.479767314518736221e-01,3.142087194699138220e+00
-1.339308227311021948e+00,-7.455254902480790147e-01,3.669173702119108427e+00
-7.121122047854916204e+00,-3.974564907042418049e+00,-3.448691885921189471e+00
-7.344798600705253477e-01,3.545001636187479654e+00,6.211920507869170827e+00
-2.860488397893493406e+00,-9.526757997156651836e-01,1.097522426721555311e+00
-7.189194093604372782e+00,-3.578013455249587249e+00,-3.384778470325051636e+00
2.019429234189438205e+00,2.915619139006310867e+00,4.823833272740073674e+00
1.319585311614358325e+00,6.252382251986719375e+00,6.909882132222595175e+00
4.768293588290695162e+00,4.968186804772575016e+00,6.063060190659490090e+00
-1.152503061964785802e-01,3.159308239465365986e-01,4.212126374579105104e+00
1.136475439673580556e+00,4.509469790480573614e+00,8.528225093424884662e+00
-3.834951313710145637e+00,4.084467516175815938e-01,3.062182714032861686e+00
2.413363743207284529e+00,5.251578226422008555e+00,6.120766827999310600e+00
-2.306458116153935034e+00,5.506503181641750899e-01,4.232405968626014925e+00
-1.080680586641731278e+00,3.887099609770406250e+00,4.342237739483204351e+00
4.730683625733055564e+00,5.992832411475967014e+00,7.422877048832351221e+00
1.658431085517109826e+00,3.135415729940180363e+00,3.779704317369590783e+00
-1.056475916872744891e+00,1.905835161069858730e+00,2.822180686557722584e+00
-5.217503877337399842e+00,-4.100920986926377410e+00,-4.048903780054113888e+00
4.003779518627195166e+00,4.243585030947565784e+00,7.216956556265600398e+00
4.269934015590310494e+00,6.260050061951389466e+00,9.863903474583377573e+00
4.452997625295552098e+00,7.928598149987411858e+00,1.070161428467656783e+01
4.335128103021676615e+00,8.531241172398301487e+00,1.137338530766240829e+01
3.985660263323293151e+00,4.169470419105170578e+00,4.644348339139898307e+00
1.732959301698247412e+00,4.537768655260060235e+00,5.843159876417367116e+00
-4.398397812854426547e+00,-3.163382217657708217e+00,-2.912675429252806314e+00
-2.202348946623660098e-01,4.367451357369432685e+00,7.541964162507952985e+00
3.303755569925680202e+00,6.120986371238284818e+00,8.016177150528086770e+00
3.390687415067930477e+00,6.071533245434930670e+00,7.774017001147345951e+00
3.082725424756910915e+00,3.917710458602925438e+00,4.612866240003155482e+00
4.229595304119388999e+00,7.592907252742810087e+00,1.160376550170697740e+01
4.153336392992001969e+00,6.993152220724734747e+00,1.137988870361527916e+01
1.245798474376736298e+00,1.445289016970344065e+00,5.204531716995212776e+00
8.066768024190210440e+00,9.832873049979305335e+00,1.026833997410109589e+01
5.474178970577983527e+00,5.948772170697849582e+00,9.808522893612384053e+00
-5.076365934125476542e+00,-1.125007342274971123e+00,-3.437225641910306440e-01
3.691566543572105452e+00,7.102738556649092594e+00,1.046204855699688174e+01
3.603634383887785564e+00,5.993044136355438312e+00,9.506592489950403291e+00
1.042688896449396907e+01,1.331461031660354521e+01,1.389741107724042735e+01
5.394333158456484867e+00,6.788942006398933415e+00,1.128137496792379935e+01
4.369125419029630031e+00,6.199135606605794102e+00,7.999592576747479811e+00
7.935178697924582636e+00,8.539361777265472853e+00,1.326808818141237367e+01
5.428773309342743936e+00,6.838179922936454602e+00,9.378212943771909949e+00
4.834438271846028812e+00,5.612989574248657298e+00,8.020818732034825871e+00
7.435913742902749313e+00,9.945039537386758610e+00,1.374551428004401998e+01
6.855777620361177327e+00,1.062298640931157934e+01,1.447291459071402819e+01
5.439437099619320648e+00,6.974684930210212741e+00,1.075640140672513212e+01
6.467078226627831050e+00,9.119477080785559409e+00,9.483087326779367388e+00
8.044320462003444305e+00,1.066133794549401870e+01,1.319166494380596255e+01
5.312662462059290824e+00,7.592505374982083666e+00,9.416847751976579417e+00
2.652302038661509265e+00,5.539674870143308283e+00,6.184676518113656485e+00
6.536932026180664046e+00,1.026271385984091289e+01,1.108735185177938476e+01
-1.543999820307858428e+00,2.824899420118445192e+00,3.846357394261345597e+00
4.510683805883259012e+00,7.328166760024153348e+00,8.015608367655458366e+00
3.871403551249781749e+00,6.478375926029010579e+00,7.414562571507919309e+00
3.677877088523384685e+00,7.411741194904506003e+00,9.487677629567453863e+00
-3.585825180921098365e-02,4.540646743622755110e+00,6.292293363885225865e+00
8.700527101431609012e+00,1.300236336841841656e+01,1.319033702673746689e+01
5.794081951069227188e+00,8.330940701811563542e+00,8.551623857800723982e+00
5.076343475729466981e+00,7.598337220257086244e+00,7.648395076868379050e+00
5.146516174706342817e+00,7.017460499056927148e+00,9.115219567290285596e+00
6.551389871568131795e+00,9.954624359521444532e+00,1.424797392332041390e+01
1.548850869349438275e+00,2.834462127593392111e+00,7.181391507217561809e+00
8.461336543244524222e+00,1.006850663016475167e+01,1.391696618176150402e+01
7.879944121122437473e+00,1.075955254521702997e+01,1.096849429748083438e+01
7.474869186495443962e+00,1.156791095569526462e+01,1.304909329446962829e+01
1.116524743103835959e+01,1.245017897598640388e+01,1.406366625456519337e+01
5.860877758578562968e+00,7.378751337762952112e+00,1.222534441550870099e+01
6.307882261176178673e-02,2.714351670632549229e+00,4.497703221872189516e+00
7.434987197615954280e+00,7.530193941966956572e+00,9.530471664481757088e+00
5.250833200874366113e+00,6.711811820542505913e+00,9.421939994432069199e+00
2.647058606858783136e-01,4.011995060771342381e+00,6.213698852050954180e+00
2.791440399609261824e+00,5.612715438556463710e+00,1.003534327958273309e+01
7.863632696025694813e+00,9.462336374415084350e+00,1.051607023548997333e+01
7.652322673164194455e+00,8.904913959421527636e+00,9.480463348301954696e+00
8.125701241143232778e-01,5.018553116419441906e+00,6.322536853779315180e+00
5.547849260004299232e+00,5.856244332881987091e+00,8.237943481107135923e+00
1.173406215684878973e+01,1.187450737428694048e+01,1.496099795080164263e+01
3.917892593259842293e+00,4.728775340924173953e+00,8.464784331437158471e+00
1.338422242564236697e+01,1.369784251343262582e+01,1.412095447219316391e+01
6.321748511188900466e+00,6.901129976015575984e+00,9.038212169264541629e+00
9.660857920639266183e+00,1.095043940002574345e+01,1.366352718394338872e+01
6.447785830303247145e+00,1.066547454797238181e+01,1.245551923745202316e+01
9.799396316367282367e+00,1.204688094680058796e+01,1.287842977027996660e+01
1.768266033478000043e+00,5.703349922280873230e+00,9.688481421136176053e+00
1.222800699427185478e+01,1.598187401371624361e+01,1.642728897910236086e+01
1.336255115519754710e+01,1.663489032801669509e+01,2.132671015516996249e+01
7.428896272606879236e+00,1.219323148573842985e+01,1.340094005648139586e+01
6.196008884624277790e+00,8.896565675367538617e+00,9.105411592383779507e+00
8.466798485591695567e+00,9.374689779742482187e+00,1.064594863850284945e+01
7.390606136071188104e+00,8.126887876654908638e+00,1.177083496411684393e+01
3.768573265542754847e+00,8.734988283609588677e+00,1.293954790104841024e+01
1.248831289333791794e+01,1.303735553134300318e+01,1.392855220570163688e+01
3.802496666969955808e+00,5.144075856506493238e+00,6.564730419499890779e+00
8.906190905879519448e+00,9.839086891899530229e+00,1.466141331181273344e+01
7.808749053272077134e+00,1.071614238874882119e+01,1.172890828897589444e+01
2.989918118124243129e+00,6.959488475607037650e+00,1.004094241439402602e+01
4.970315372156958844e+00,8.894274155879987376e+00,1.061495325905012344e+01
1.214955151496618591e+01,1.498660642220610839e+01,1.936497414958966345e+01
1.115686543321094781e+01,1.204465085310419070e+01,1.616762313081866154e+01
4.715739635722602685e+00,9.449402822534393565e+00,1.092456880619548265e+01
7.588708411855564329e+00,1.012781367474639893e+01,1.151926162842798718e+01
2.883738006136399079e+00,7.649184963208400134e+00,1.205735117777675569e+01
2.752036048135449331e+00,4.651004614421035299e+00,6.763945903985941754e+00
2.967633701604824203e+00,7.816000510972662241e+00,1.086632943472047863e+01
5.775279085952663038e+00,7.790230962684638882e+00,8.686465204150197295e+00
8.529139739170659595e+00,1.023356296632423046e+01,1.136222525275209172e+01
1.106224358904893990e+01,1.214813500741728092e+01,1.377350270317102598e+01
9.510659736153822763e+00,1.186183537761400864e+01,1.656369629168419522e+01
7.946859528251533078e+00,1.183252793442459350e+01,1.404968473029694565e+01
3.081506738265256118e+00,6.706765616713682654e+00,8.039869876665930448e+00
7.784494552242241738e+00,9.292803100989848630e+00,9.327367478219866115e+00
3.401055355748011877e+00,6.526630395232891679e+00,8.401164663479669059e+00
5.968664842665775794e+00,6.628432203065660389e+00,1.015819848336418119e+01
5.097089226173379117e+00,9.045790582023190751e+00,1.269442909412336462e+01
5.971099418524858038e+00,9.365008392192368802e+00,1.037693188116843857e+01
2.213412410449970835e+00,4.961175855052455397e+00,9.610636225251157683e+00
1.043013705348773534e+01,1.076223372813884716e+01,1.455790048380091761e+01
2.225335423376158417e+00,6.729759481008064981e+00,9.632159157244808867e+00
1.053612971451388169e+01,1.102975541100807177e+01,1.286048323563214879e+01
4.647045636738597274e+00,6.573470436418041629e+00,1.112981866149862498e+01
9.034398589542288249e+00,1.375853265905888989e+01,1.557836839164310128e+01
3.990841198756591712e+00,6.099171045377209666e+00,1.052406774105505782e+01
2.723954375287158669e+00,6.944535218252983810e+00,7.472121587236260076e+00
6.936605578974506692e+00,7.445716594609265826e+00,8.130483642513137710e+00
7.173088103068252508e+00,1.025844052557582131e+01,1.051396493023438161e+01
1.019773428101192003e+01,1.198994289663381707e+01,1.383021794921139147e+01
3.207324103191228737e+00,5.075604623740582966e+00,7.363838696129858086e+00
6.085183952328542034e+00,6.834769572053430053e+00,1.118125506682305925e+01
5.049207910325513637e+00,9.355875415295843212e+00,1.376276478701599970e+01
2.394085299886366869e+00,7.303817495769599155e+00,8.754733030439245667e+00
4.855589089241788336e+00,5.173024448297974587e+00,5.193021211277595306e+00
4.593647941363538934e+00,7.199320151981046578e+00,1.086898274174427570e+01
7.516691370808549877e+00,1.096805813678659547e+01,1.315668510954782455e+01
3.767177857969032040e+00,7.802306728352232490e+00,1.110762312025921617e+01
7.681696397329308645e+00,7.842895538781435860e+00,9.219644262936760981e+00
3.833187883811494778e+00,8.278565600463714702e+00,1.240905748474781589e+01
4.672198272280116527e+00,6.293111888020630040e+00,8.385908036262406995e+00
3.768436098918139798e+00,7.183136842255061438e+00,8.849713439642108881e+00
-1.039851014472138679e+00,3.319887073352029816e+00,7.862169537571140232e+00
7.134157850198782569e+00,9.564354798921135270e+00,1.338877956576044603e+01
2.903996754212045950e+00,7.770712386394463600e+00,1.085013220655463861e+01
4.990593095988713479e-01,3.836589864164237973e+00,6.149618515533818552e+00
3.289839462837007122e+00,5.905612988179093747e+00,8.196825822019803809e+00
1.675110271063853684e+00,5.668073367350701552e+00,1.013383799606899593e+01
6.626330110722721933e+00,1.032946597926045662e+01,1.036576979577739799e+01
4.628277279083174989e+00,7.465567810344583499e+00,1.064676258439454948e+01
5.753599408630519996e+00,8.671490129974039007e+00,9.383166135312883682e+00
5.279857210126778888e+00,7.064340633193645580e+00,1.103365588567415756e+01
7.698994922865560753e-01,4.855288418849414533e+00,5.344402947347474786e+00
2.402210975962630890e-01,2.665107694002522898e+00,3.530368040753591785e+00
-3.480783871085697534e-01,3.358534528948907916e+00,4.408794066866098760e+00
2.835482364504839481e+00,6.882631434294412820e+00,1.173722259145623426e+01
-3.275651039871033454e+00,1.600926548960005746e+00,4.192280204170539371e+00
1.597351884851777370e+00,2.902881749334530248e+00,4.251919733058595163e+00
3.464101359287284687e+00,6.131724029411756760e+00,1.086220228742227079e+01
5.584213126418394069e+00,6.544516688062937071e+00,6.964699307756103686e+00
-3.839708724377066673e+00,2.592528428013407549e-01,1.257400267818413742e+00
-1.573883906103214159e+00,3.277951225969776949e+00,7.569831438098624687e+00
2.799112654983593185e+00,3.208666557946300291e+00,6.999908175793402521e+00
1.227041266983947665e+00,5.301272683869273195e+00,7.865795696384383362e+00
2.099300365271957958e+00,4.512885301630316093e+00,5.373156000664854659e+00
-2.618063593323397775e+00,-1.775786809751242146e+00,1.625869311374237292e+00
1.728553893508584238e+00,6.209472574548300372e+00,8.508370049046924066e+00
4.991181324812444586e+00,7.898010757109306113e+00,9.330922417416401160e+00
-2.545493633866057426e+00,1.856844013370087421e+00,5.401882428976961137e+00
5.269131446485411985e+00,8.815839832449325897e+00,1.187065858151203557e+01
4.084084514647062569e+00,5.030184009301397197e+00,8.883884207509087361e+00
3.213424374950835549e+00,5.220282753631888539e+00,7.631258598822450168e+00
7.012765090026794823e+00,8.151248741897266115e+00,1.188514988879710366e+01
-1.070969284165133040e+00,3.718313457204264871e+00,6.549971412869300735e+00
-3.131919787715319980e+00,1.756022185865317109e+00,4.823265708630838589e+00
-2.916039986498153436e+00,1.002973263647033875e+00,2.358953967935007778e+00
6.988776304488943936e+00,7.320362233122986062e+00,1.075662099860949539e+01
-1.325002390816762965e-01,3.044775465150686422e-01,3.287065682790168086e+00
1.070796662453468606e+00,3.785236497111834630e+00,4.750203428808399408e+00
-1.536339406511007866e+00,3.035950169468178750e+00,4.181112018057039137e+00
-7.033239849796193432e-01,2.606997762345800940e+00,7.335014270797064029e+00
2.547914418186558727e-01,2.865493007731718222e+00,5.172004552130744059e+00
-4.017712847178631641e-01,3.788692332008452457e+00,5.656531888951336740e+00
-2.352944914904880669e+00,8.396979189286419842e-01,3.017127111877743850e+00
9.872798975504908370e-01,1.760028743940938334e+00,3.326395148960309189e+00
-3.224798811145809019e+00,1.216385145045316252e+00,2.984822727112494523e+00
-2.014596550264557084e+00,3.262881071683522149e-01,2.961771324754144175e+00
-9.351718468153520369e-01,1.571591250862872879e+00,4.942551625147036276e+00
3.421152057502993671e+00,5.640005782079160035e+00,1.048545501212343112e+01
-3.676791180598693032e-01,2.185646990519020783e+00,6.721190227586160582e+00
-8.525461865546468232e+00,-5.093279717282121588e+00,-4.837003342708766418e+00
-3.397798172425005259e+00,1.817070723138564103e-02,7.150084555822705523e-02
-4.455421698178383849e+00,-1.086415450484199408e+00,3.136207016249876300e+00
-2.694052620982762214e+00,-2.136393482598694771e+00,1.625978402076599050e+00
-1.819058220438310114e+00,1.635426246138069528e+00,3.610355147126173669e+00
-2.058283166323660929e+00,-1.053386373740076154e+00,2.398894444786292546e+00
-4.089586701134257374e-01,-1.946517393652830719e-01,2.775489810483793729e+00
-5.493753498667075519e+00,-2.882652866822327908e+00,1.484638654295796556e+00
2.375671529952618322e+00,2.576927893681729032e+00,6.837609544185296429e+00
-8.519929073543874409e+00,-6.810333922688313280e+00,-2.977871244809108031e+00
-5.753961600264188903e+00,-3.501880356466842148e+00,-2.893730004358467056e+00
-3.785187290907648716e+00,-2.464512866218061760e+00,1.234940651501676534e+00
-1.218719914700449891e+01,-8.090637639719460594e+00,-4.795510813239721060e+00
-8.681702079342837663e+00,-7.035694087429082089e+00,-5.214316039834485217e+00
-4.409241100079206888e+00,-5.085566222892321520e-01,3.723092814115120497e+00
-1.630081359180793443e+00,-5.895999633756023872e-01,2.639489601338279812e+00
-1.632039469668728593e+00,-1.466721407742441752e+00,1.692899363160995652e+00
-4.531384270112864598e+00,-6.913809850427439230e-01,2.827906878392454360e+00
-1.173964401478169250e+01,-6.792873952316946351e+00,-3.644058060172476576e+00
-3.944144414981899605e+00,-7.404624474459922112e-01,3.451263733533530775e+00
-1.292188914371637409e+01,-8.906123586238289036e+00,-4.871063386174121490e+00
-3.937987106176966012e+00,-3.122060026831222412e+00,1.613946557859437636e+00
-9.844989155415397875e+00,-7.406566927171133408e+00,-4.930390187157541959e+00
-9.314272193345519923e+00,-6.282467903223363237e+00,-3.095969467690729893e+00
-5.976866995256080450e+00,-3.806201215322988496e+00,-5.128830137942657075e-01
-1.028704573940176203e+01,-5.797558830632508986e+00,-3.100485684860712965e+00
-2.742108802278161228e+00,-1.415746026260281454e+00,2.242572607624764736e+00
-7.407629620841849061e-02,2.776513367194000104e-01,4.536501899490268386e+00
-9.344429142838668767e+00,-7.792571534223873719e+00,-7.776066130119329678e+00
-8.248951868357595529e+00,-7.626148500848924705e+00,-5.783485710080070952e+00
-1.024926181618322119e+01,-5.515180687068011345e+00,-5.003999588372902707e+00
-4.428757322378769956e+00,-3.078217476931311314e+00,-1.879658338046741761e+00
-2.414300087001041373e+00,-1.264135306077873278e+00,-7.855843943604935431e-01
-1.756640624818682550e+00,4.416225422190569461e-01,3.001763313464816729e+00
-5.706114859261788297e+00,-4.010258712712455598e+00,-8.779321215100792664e-01
-7.516538941131766904e+00,-5.151088705537821610e+00,-3.929001237650848743e+00
-1.066538948289957656e+00,6.143389500451608143e-01,5.554523547548733120e+00
-7.646852773072131626e+00,-7.644532967463939066e+00,-6.706269834778914252e+00
-7.241404553409355849e+00,-5.750729681410778227e+00,-2.979865283195069381e+00
-7.408021853796227241e+00,-6.723626062772994239e+00,-5.536813679098753660e+00
-1.545686672908345471e+01,-1.191263022882659151e+01,-1.035281367884269876e+01
-6.965376509892481138e+00,-5.827259023903121893e+00,-4.792166348971604428e+00
-4.703418979723291038e+00,-2.966164918320640886e+00,2.031587490896106907e+00
-1.457415789360112157e+01,-1.208000182624128094e+01,-7.164467398460006464e+00
-6.429629100697269450e+00,-1.498468481745215186e+00,2.518732680310000749e-01
-9.095100599113141726e+00,-4.433484076560841203e+00,-1.059359050183935835e+00
-1.198741456058057864e+01,-1.057337377628808817e+01,-1.051417465912059157e+01
-1.302625724310632549e+01,-8.091278983472591335e+00,-5.228931387877649328e+00
-6.535503668224094120e+00,-5.289700124000909831e+00,-1.913932766579248934e+00
-5.643725074721912094e+00,-5.194676751967671535e+00,-4.961177152007463675e+00
-1.113633688111905329e+01,-6.164058274903139178e+00,-4.575695075647545629e+00
-1.028355933993315219e+01,-1.022262760112222679e+01,-7.204179577724055150e+00
-1.108638708728355837e+01,-8.849527859649862549e+00,-7.413787424631866685e+00
-9.534334164307145087e+00,-8.583684211514459150e+00,-8.432012441395032809e+00
-6.274155005098046800e+00,-5.687748467893348092e+00,-3.747254991296397719e+00
-1.293962140401745131e+01,-8.187645190930901151e+00,-8.002653888160596196e+00
-6.086459987664817106e+00,-5.372376020339450164e+00,-1.199610455652743823e+00
-1.433311013238718346e+01,-9.784149397330876852e+00,-8.833138926554804371e+00
-8.308094467799458371e+00,-7.628610775297393509e+00,-7.456244074218352225e+00
-8.450988690206399312e+00,-7.295180994634576699e+00,-3.069376564128092788e+00
-1.229359119920327359e+01,-9.855812680028490647e+00,-8.963986319372521550e+00
-1.195023678388163013e+01,-1.180827593969098643e+01,-7.564073126150987036e+00
-1.055478063365398711e+01,-6.602225934975944455e+00,-6.265370083144556013e+00
-1.314623404133495654e+01,-9.262324763463393396e+00,-5.574697318591508299e+00
-1.767910697723608848e+01,-1.274670420397418269e+01,-1.231015527411901189e+01
-7.261541494366849037e+00,-6.003004717398251699e+00,-2.955669822185088336e+00
-5.776220108383721907e+00,-4.417218667465396820e+00,-4.027092443170880109e+00
-9.206038840104957544e+00,-6.165728604961775439e+00,-2.939438994444593334e+00
-9.352625499944934973e+00,-4.962443790384258868e+00,-4.089787213172834335e+00
-5.320031540123822289e+00,-3.767683460565012243e+00,-1.033646983138071018e+00
-1.159153654415158030e+01,-6.947011625130024015e+00,-4.289056591417221398e+00
-8.048602695769488946e+00,-4.783876074020405156e+00,-1.695412827519593435e-01
-9.885424862260984824e+00,-7.728177682778630597e+00,-4.292613517351708374e+00
-9.636779590269888729e+00,-9.400724466620186348e+00,-8.843455421450565623e+00
-9.092720893378594127e+00,-7.187816517233581060e+00,-3.159260947219990179e+00
-5.144274957838462115e+00,-1.080285611016244651e+00,-8.029095379555657441e-01
-1.027257314527948928e+01,-9.670870487397010606e+00,-7.873062246881717741e+00
-6.144346815174888121e+00,-5.102537128774467412e+00,-4.375311564261548547e+00
-1.223674020756776137e+01,-1.195075519345817128e+01,-9.332647237869306167e+00
-1.482650590768525944e+01,-9.891131240136884273e+00,-9.103765620422830551e+00
-6.494140645822096047e+00,-4.915591308805097093e+00,-4.559623066565626104e+00
-6.526730485531209602e+00,-3.176983839049830394e+00,-1.714404697978984426e+00
-1.210999724960805501e+01,-7.654126967416887695e+00,-6.923504090167018177e+00
-1.056917402842431741e+01,-9.066942785575214714e+00,-7.743717180689245971e+00
-8.703091585261550023e+00,-8.178179893886857954e+00,-4.213809059713333305e+00
-1.267171561154129833e+01,-9.138075933204842016e+00,-6.624699952513406487e+00
-1.013184979827133070e+01,-7.695570797486355197e+00,-5.529017667098491629e+00
-1.469691458340154355e+01,-9.969709078943605363e+00,-6.121079412056247726e+00
-9.172897298746592654e+00,-4.438283527033643594e+00,-3.962140921272824468e+00
-6.180098011051928353e+00,-5.539445614147439301e+00,-2.931598864659098691e+00
-1.582288385480069337e+01,-1.320363882833079217e+01,-1.277920328388212035e+01
-8.137593681434122317e+00,-7.043805207411944380e+00,-3.694221822390594046e+00
-1.525575236426583459e+01,-1.222474825149384614e+01,-9.344228747513351863e+00
-1.315240448965740860e+01,-1.035891696309700372e+01,-6.190828026123973871e+00
-1.240744231053492186e+01,-8.747346711726001089e+00,-6.524204624815012288e+00
-8.230576326899299744e+00,-4.332420599125936356e+00,-6.369082336321780780e-01
-6.240514502773196526e+00,-5.449980834281012321e+00,-1.593032980214104555e+00
-1.004564062241632350e+01,-7.085068861396755402e+00,-2.330848961880201742e+00
-6.353661404501482757e+00,-5.748013310192351177e+00,-3.165569749231164298e+00
-1.287960212553530326e+01,-8.939272878003617251e+00,-5.491838426679008123e+00
-8.616543301167700619e+00,-3.929286424387364640e+00,-1.933597744739029789e+00
-1.569424109692653779e+01,-1.241694940187729479e+01,-7.915250972960418352e+00
-6.836364817108750991e+00,-4.119450510643837937e+00,-2.141317923146055513e+00
-8.473254148165009880e+00,-6.685875542822248718e+00,-2.359551976790707606e+00
-1.087989914606652420e+01,-6.659249712534984766e+00,-2.564690309131369972e+00
-5.859022216820062745e+00,-5.579193736705966522e+00,-4.008503220872837502e+00
-1.624739927745366685e+01,-1.284773241410989897e+01,-1.048902442277167069e+01
-1.080777122702452786e+01,-7.016135768237765191e+00,-3.875978193718991438e+00
-8.562122318502193963e+00,-6.183553064461019488e+00,-4.035124225236662809e+00
-9.187262906512163596e+00,-8.570300307396834683e+00,-5.594310063703257896e+00
-7.014228083662302993e+00,-5.370855138229576831e+00,-3.871828227735649719e-01
-1.263400228713545559e+01,-7.772232223834861564e+00,-7.441730868633357865e+00
-1.260592733288351752e+01,-1.035201907974453306e+01,-8.078148797901929967e+00
-7.665884363200307305e+00,-6.785523367479142642e+00,-6.149809595299419840e+00
-1.048245310507969563e+01,-8.796856011881761361e+00,-6.262964792983515494e+00
-1.287524737028373067e+01,-9.489124082432628171e+00,-6.303958956675407066e+00
-7.395651401543566372e+00,-5.961460468709443461e+00,-4.541908686210980761e+00
-1.293642251803659704e+01,-8.805852817642211505e+00,-5.184321470320745640e+00
-9.685112805727516871e+00,-6.575374733541958783e+00,-2.720129775536066052e+00
-5.887945007419807197e+00,-4.216169268987829177e+00,-3.321021278990127001e+00
-6.476917060636147916e+00,-1.864364872756201663e+00,-3.699145976662121527e-01
-6.286342235879220475e+00,-5.164381832809583628e+00,-4.301966323554958116e+00
-8.241041511453184754e+00,-7.640096887395857017e+00,-4.548176408273430837e+00
-7.752200591157249576e+00,-5.457616882853248974e+00,-5.036965125086938500e+00
-4.340387990097004156e+00,-3.767992459316836573e+00,1.365221953549964340e-01
-7.166255380708154377e+00,-6.023753719618055946e+00,-1.393960860487026387e+00
-7.240304502739039805e+00,-3.974222899810613718e+00,-1.630535809325567076e+00
-9.825574773884390822e+00,-6.404029438687347309e+00,-2.931011878994556064e+00
-1.102400134344342852e+01,-7.659400229658143822e+00,-4.333449349848764953e+00
-7.652604615287796008e+00,-5.638425411876110793e+00,-1.144221110686722831e+00
-8.456186556476552596e+00,-3.481442849573356035e+00,1.258187035459800818e+00
-3.136164919080925984e+00,9.172500658711868482e-02,1.376797478922889617e+00
-8.486940676520369209e+00,-4.333988331228008306e+00,-4.151596140475506402e+00
-5.207047398381503100e+00,-1.496396576528249422e+00,2.951528047522993248e-01
-4.982404048680908026e+00,-2.372024153479428854e+00,2.564442687230889639e+00
-7.269248899395320151e+00,-3.889886528296867318e+00,-3.106392186165738423e+00
-3.160851254325458548e+00,-2.059365016582375141e+00,-1.941611707960850808e-01
-3.165130594213493076e+00,-2.145586690784765604e+00,1.364738423361808728e-01
-8.595905880451354619e+00,-7.062607971241645188e+00,-6.994050905103864402e+00
-1.370506852090157324e+01,-1.140692168503148451e+01,-6.778109602132460054e+00
-1.026921218970398897e+01,-7.095407566291278556e+00,-6.376718623386524065e+00
-5.938164750432253669e+00,-2.276362137149555487e+00,-9.162411372253389530e-01
-7.082144941622495971e+00,-6.747335393217125166e+00,-2.034516007271057525e+00
-5.645480116993272901e+00,-1.365792969837230864e+00,1.104939543612686315e-01
-7.320900960828881310e+00,-3.471877397107084651e+00,5.947636551717372377e-01
-6.500051889319150789e+00,-4.458915879881399036e+00,-1.702790625053988371e+00
-8.989384043787921996e+00,-4.187969024939306451e+00,3.567767107179093955e-01
-1.360977153786972060e+01,-1.021811118105733307e+01,-6.253016338871128177e+00
-1.227390601514303725e+01,-8.319532118853080860e+00,-6.731761714131991425e+00
-4.121958022321040360e+00,-3.561490427823664540e+00,-4.321760581377249721e-01
-9.952631214860771180e+00,-7.179066720822243397e+00,-5.056220483480133865e+00
-2.007810500501177042e+00,-1.891795343673875029e+00,-3.912200424371883312e-01
-8.788807599130281645e+00,-7.862879078048232273e+00,-5.759334385009996282e+00
-1.004672988250497312e+01,-5.197482810157595168e+00,-4.016147930302868652e+00
-7.567566013503696176e+00,-7.339716729552989705e+00,-7.149371493091322805e+00
-4.525100658320859282e+00,-2.907349997149025533e+00,-2.850682484627740987e+00
-2.395134784067313838e+00,-8.699585989104490213e-01,1.994075239455148418e+00
-7.428601483378412418e+00,-4.717957998682551946e+00,-2.625884304472150266e+00
1.772999091277097428e+00,3.414245863982699802e+00,8.261399856424780808e+00
